"Symbol" "baseline" "Symptomatic" "Asymptomatic"
"UCHL3" 0.110926346907133 0.26612326859882 0
"HNF1B" 0.232310366550574 0 0
"PTGES3L-AARSD1" 0 0 0.22316849703361
"AARSD1" 0 0 0.22316849703361
"KIFC1" 0.228280806257445 1.43799739310391 0.491786770661907
"TCTN2" 0.104543172809841 0.252131080419294 0
"PGGT1B" 0 0 0
"PARD6A" 0.135306653674466 0 0
"CROT" 0 0 0
"CEP192" 0.147643895251482 0 0
"UQCRQ" 0.101676324893432 0.235207014227602 0
"FUT4" 0 1.04620206653532 0.457588937602853
"CLEC4E" 0.126495298185876 0.249541743667247 0.384982083086787
"TRAV10" 0 0.278481873343616 0
"SEMA6C" 0.156966317345824 0 0
"DCUN1D2" 0.11421179864802 1.56771161317135 0.552534344529427
"XYLT2" 0.107811417756512 0.46730820820129 0.698268272616905
"CASP5" 0.108128314022293 2.94428863344955 0.297463635474651
"ATP2C1" 0.148237559931981 0 0
"BATF3" 0.228070133734685 1.21391296585097 0
"SMAD7" 0.22798286748071 0.498899952231483 0.197980103222033
"EPN1" 0.167403547523243 0 0
"F12" 0 0 0.182232064638995
"CACNA1G" 0.146862269552743 0 0
"DHX35" 0.1247482087601 0 0
"LINC01963" 0.119036862323228 0.309302724182596 0.197616177834356
"PMAIP1" 0.142449539432709 0.256909819787975 0.658438882508651
"BCOR" 0.136510284523084 0.488451211895359 0.193372941040764
"KIF1BP" 0.131854423021851 0.971126371112689 0
"OVGP1" 0.12032764784739 0 0
"CRYZL1" 0 0.577674210144458 0.218851245982436
"STEAP3" 0.108190412144217 0 0.183193080670804
"AP1M2" 0.120858373062002 0 0
"RAMP1" 0.145926102885073 0 0
"XPA" 0.239806944585445 0.224969817868828 0.186887556376355
"HOMER3" 0 0.228403693635426 0
"LY6G5C" 0 0.941185205999958 0.276928580606
"CCP110" 0 0.271064556975537 0
"RIC8B" 0.133837629311124 0.234563302457801 0
"ZNF646" 0.157205971430046 0 0
"ARHGAP33" 0.101020689457022 0.224566887626475 0
"DTNB" 0.150449171734172 0 0.199684728890374
"CDK3" 0.143057776946922 0.831853483235895 0.337641957186512
"TEN1-CDK3" 0.143057776946922 0.831853483235895 0.337641957186512
"ST3GAL4" 0.140525792753595 0.307062148862413 0
"EPAS1" 0 0.807971313868411 0.699321433623094
"PHGDH" 0 0.259130518081072 0.242958158682113
"PHLPP1" 0 0.228166747226281 0
"SCAPER" 0.122444982176043 0 0
"TPSG1" 0.237369790289388 0 0
"CELF3" 0.250875834972275 0 0
"NR1D2" 0 0 0.220540241708142
"THAP3" 0.125941890074258 0 0
"DAPK3" 0.225070612540523 0.249575116374943 0
"PREPL" 0 0 0
"RGL1" 0 0.894828380418576 0
"OPA1" 0.104663826105652 0.806328003749111 0
"ZNF821" 0.127282625799573 0 0
"CCDC9" 0.109674658561548 0 0
"ACO1" 0.11442650514224 0.276744198104625 0
"SFTPC" 0.100941517364742 0.293207691447546 0
"ASCC3" 0 0.306697262467533 0
"PMS2" 0.106480197785056 0 0.207984195972574
"PRB3" 0.160525469054392 0 0
"POLR2D" 0.1015959282813 0.558305334838642 0
"SNX13" 0.100486902339294 0 0
"FAM234B" 0.224535809455044 0.907791584093299 0
"SLC4A7" 0.156757162395619 0 0.201835289982649
"COX7B" 0.233017810499037 0 0
"COQ6" 0.145247579790118 0.259413589570299 0.236017689474796
"TRAF4" 0.12710701156732 0.62995485485964 0
"NLE1" 0 0.784206734568922 0
"N4BP2L2-IT2" 0.240887427316559 0.591146608793338 0
"APBB1" 0.108783925835317 0.51125220531118 0
"CDC14B" 0.121135086940134 0.347964220156484 0
"WNT10B" 0.227043640964371 0.278501617150154 0
"CHORDC1" 0.145538963146195 0 0
"SLC30A9" 0 0.581904815458116 0
"TBKBP1" 0.125421248632677 0.231480539103492 0
"CYP3A4" 0.114624625650583 0 0
"HSPA14" 0.236105674524287 0 0
"PCSK1N" 0.131796460792915 0.429297908372842 0
"TELO2" 0.113011523102088 0.634592641066566 0
"CDKN2AIP" 0.222411035889628 0 0
"SLC14A1" 0.118791479837255 0.581061061881999 0.428822012708562
"FADS3" 0.127790025642761 1.85607875899892 0
"SERPINB8" 0.120082851521537 0.223637309712595 0
"POMT2" 0.129115408014999 0.247007949967916 0.18927335456157
"HDAC11" 0.164656324788543 0 0
"NPIPB14P" 0.104184277576145 0.29383749772206 0.18703909668135
"SRGAP2" 0 0.800625084682969 0.27264896328779
"RDH5" 0.217974107961645 0.631634705775166 0.188508740983796
"CDC73" 0.135375777294174 0.258765710089089 0
"ARL3" 0.219329245677032 0 0
"TUB" 0.226441085070478 0.238500924827326 0
"DOLK" 0.111119202818813 0.288651087823743 0
"CEACAM8" 0 0.247183185004105 0.236767085144515
"PCYT2" 0 0.561806682569498 0
"NT5M" 0 0.2506513712145 0.264908730744613
"SLC12A4" 0.239376709879713 0.31631155520741 0
"FKBPL" 0 0.292391226316481 0.23174317946647
"DLAT" 0.123370019726671 0.293192129603938 0
"BAD" 0.217090811596877 0.377808541478679 0.243126099537817
"TEX2" 0 1.46121709025314 0.465173949447592
"RAB11FIP5" 0 0.76449029764485 0
"RTEL1" 0.159731110018453 0 0
"RTEL1-TNFRSF6B" 0.159731110018453 0 0
"TNNI2" 0.118820826676116 0 0
"TRIP6" 0 0.236592569530791 0
"TWNK" 0.114739982189816 0.737163472564586 0
"SIGLEC15" 0 0 0.190310976880929
"LILRA4" 0.235113166001575 0 0
"ATAD2B" 0.115073395082065 0 0
"YPEL1" 0 0.233112855149393 0.261485811604437
"TCFL5" 0 0 0
"JMJD7" 0.101736706000393 0.250477993006912 0.232543820026042
"PIGH" 0.123335511792777 0.817483942805004 0
"EPS8L2" 0.109230496187239 0.327034182558228 0
"ZKSCAN5" 0.156414203522091 0.276542223573561 0.183992170882584
"MKL2" 0.135665394821006 0.871432358594042 0
"SCML2" 0.106211022320755 0.975628602841222 0
"POLG2" 0.161706387413409 0.258428032552593 0
"CXCL1" 0 0 0
"CA5BP1" 0.108996888577619 0.460531233086348 0
"EBNA1BP2" 0.11064113743854 0.997423156051926 0.236817970777192
"KCTD17" 0.155960189410297 0 0
"RALGAPA1P1" 0.125702817786014 0 0
"MAPKAPK5" 0.146223528276942 0.279452360532986 0
"PTCD2" 0.123841991507494 0.251773810465684 0.194941280327363
"CLPB" 0 0.281180961111022 0.186452384888945
"GRB10" 0.124030857009545 0 0
"TSPOAP1" 0 0.239631448831352 0.182603660733413
"CHURC1-FNTB" 0.102924744838917 0.660289670795029 0.196546437228053
"FNTB" 0.102924744838917 0.660289670795029 0.196546437228053
"NAB2" 0.108036959273779 0 0.403735770074126
"ABI2" 0 0.234961189338738 0
"FHL2" 0.108709649749603 0.8521836846874 0.215984986565297
"CRADD" 0.110484181037845 0.318881206965547 0
"ANK3" 0.125310777497129 0.247476789265037 0
"CLIP2" 0.119876133950062 0 0
"PDHX" 0.111150832053301 0.289540225231434 0.191899956260148
"CCRL2" 0.142979187053281 1.54681198588555 0.284934308173496
"MYB" 0.258149692649856 0.571076502441551 0
"C16orf95" 0.101280139652848 0 0
"CEBPA-AS1" 0.131431245046404 0 0
"CAMSAP1" 0.208847437296975 0.239837754315672 0
"ZNF224" 0.138700664431886 0.224894010106329 0
"GAS8" 0.151183073634725 0 0
"ZNF248" 0.129912332269241 1.2772298295353 0
"STX1A" 0.138134541915871 0.252186651849872 0.233894536609999
"TNXB" 0.158444939715218 0.435185857343878 0.387432978613621
"CTPS1" 0.138969420456916 0.823071197941912 0
"AVPR1B" 0.131259420943037 0 0
"IL3RA" 0.139618786781885 0.260379545222329 0
"RAB3A" 0.154379728899598 0 0
"STAP1" 0 0.282051314074861 0.191332195197856
"TMCO3" 0 0 0.189155333481029
"RNF25" 0.11303911408653 0.246675865812853 0.182975981642299
"COA7" 0.209440817715313 0.244431299591042 0.183824456275833
"ALG9" 0 1.17003590425652 0
"MRM1" 0.166802050041009 0 0
"LTBP4" 0.13979238649789 0.544932093954591 0
"DZIP3" 0.132040219350451 0 0
"ZNF654" 0.133312468100774 0 0.202026290485038
"RPL13P5" 0.117408635244328 0.693561178998511 0.245162865941376
"GSTZ1" 0.111387179581597 0.488351472151576 0
"MOB4" 0.208495714976403 0 0
"EFNA3" 0.163834425614009 0 0
"CBLL1" 0.11625222411752 0.509359956620238 0
"NTHL1" 0.111482804714779 0 0
"RFC5" 0.120473720676292 0.88919625818747 0.207437708010092
"FUZ" 0.128638977785633 0.242234249645238 0
"SAC3D1" 0.133271372890249 0 0
"HFE" 0.110756395474852 0.463196723746423 0
"CCDC51" 0.120265112534391 0.239773651175349 0.24140051040274
"PEX10" 0.158989769096387 0.229651102053235 0
"ACKR1" 0.105708013190954 0 0.205508999001593
"ANKRD28" 0.122700904666466 0.899524655754004 0
"FOCAD" 0.112044953658412 0.915360433953538 0.195639429862508
"ZBP1" 0.108418172811088 3.35936542930135 1.05580411728901
"RHCE" 0 0.430100831045703 0.456020655915705
"NR2C1" 0.158589449119247 0.447653045083079 0
"TIMM10B" 0 0.258943081161937 0
"SLC5A2" 0.15913721591372 0 0
"AOC2" 0.10932348154969 0.228694212353775 0
"SEMA4F" 0.119926421378273 0.232154642492374 0
"KLF5" 0.127846910496108 0.517267296863299 0.215638976909365
"MUM1" 0.128739955555922 0.638257322499869 0
"RCN2" 0.112849884657934 0 0
"CACNA2D2" 0.136220551442729 0 0
"ARHGAP35" 0.146993860609296 0 0
"PCBD1" 0.103910840472109 0.632012341422344 0
"KATNBL1" 0 0.250466496554296 0
"PDE4D" 0.123169108921232 0.620827558350475 0
"OSGEPL1" 0.217488868690717 0 0
"OXR1" 0.105436091642673 0 0.197369772806828
"GOLT1B" 0.143676846345302 0.579106318088716 0.184518486983895
"CEP164" 0.131073586810461 0.308024007186015 0.2745166616877
"LHB" 0.151578996050547 0.244685405718282 0
"TMEM14A" 0 1.15634322484204 0.508471320112659
"TGS1" 0.166200773299458 0 0
"VWA5A" 0 0 0.189181613496162
"APOO" 0.239236072928885 0.912057895725732 0.46270726983291
"SECISBP2L" 0.12876365254438 0 0.273485965661918
"TPSB2" 0 0.544207045201018 0
"TPSAB1" 0 0.544207045201018 0
"RAB6B" 0 0 0
"PDP1" 0 0 0.535982328302838
"AUH" 0.113538003010876 0.550025117211129 0
"RORC" 0.101031124133615 0 0
"C11orf95" 0.103515378230745 0.561590108298312 0
"PRR34" 0.1005499394391 0.47234652006949 0
"MRTO4" 0 0.515942222660409 0.529086897449784
"SMC5" 0.135798532299449 0 0
"HERC2" 0.108105645306236 0.332256537658685 0.2392134516308
"CRYM" 0.132076105755242 0 0.29885470014906
"CREBZF" 0 0.223033747342511 0
"DES" 0.16535188528403 0 0
"FADS1" 0 0 0.183122389672268
"CLN8" 0 0 0
"KIR2DL3" 0.11590979124491 0 0.189655550413469
"MEX3C" 0 0.865501089627737 0
"C14orf93" 0 0 0
"PRSS23" 0.124381006157707 0.24728401627914 0.226627680498905
"GAMT" 0.128018947752372 0.346917860312332 0
"DNAL4" 0 0 0
"TRAF2" 0 0.57544332627319 0.20379411139129
"IL15" 0 1.42646453223501 0.282501888821002
"CRABP2" 0.141903930547957 0.243732137579956 0
"C19orf57" 0.103594673027879 0.341970621439955 0.217054975444957
"GLI3" 0.24498033145796 0 0
"CYBRD1" 0.222876139233422 0.482644378394533 0.252680225690213
"COL9A2" 0.107550093076828 0.280062177812775 0.18376665750812
"CYP2D6" 0.109895500888275 0 0
"SIRT6" 0 1.49126441718616 1.15081670138706
"KIR2DS4" 0.138403746849993 0 0.1852985496553
"SQLE" 0.118106434377713 0.381365519551677 0
"STOML1" 0.127918432822381 1.24747368984022 0.243387081186036
"POU6F1" 0.241894348903711 0.930099630456022 0
"VEGFB" 0.149211970336297 0.744115697502554 0
"PSRC1" 0 0.261686336854652 0
"MFGE8" 0.136525163765661 0.804573626731477 0
"CIDEC" 0 0.279226371616311 0.594547393400159
"FANCE" 0.101363264037627 1.19614024823282 0.238774628887245
"NXPH3" 0.151006111931775 0 0
"ZEB2" 0.134158794037163 0.33365012750892 0.443435782198709
"KRT8P12" 0.103762523021058 0.261788637720511 0.204251762630028
"STMN1" 0.103030782213852 0.557498736243503 0
"GADD45GIP1" 0.132483436423489 0.658046838634596 0.30685455559985
"THRAP3" 0 0.689138652001988 0.350035936243536
"ORC3" 0.126916387344797 0.258774913582601 0
"CTRL" 0.24066871070039 0.264398730409362 0.598822645944453
"TGDS" 0.113233916538617 0.250226187505781 0
"MFSD13A" 0.206664857579365 0.322685380101451 0.291176108502262
"CRIP2" 0.109500575978054 0.507086000131175 0.458051397124084
"BCL2A1" 0 0.257777091233256 0
"MAP3K1" 0.109374144293036 0.56784884249304 0.229512448529602
"ABHD6" 0 0.296089825387592 1.604315119976
"GNA11" 0.147945765449803 0 0
"TULP3" 0.155860487786454 1.26814734893371 0
"PRSS53" 0.180678965846537 0 0
"CHN2" 0.107851590120541 0.408443594504718 0
"CLCF1" 0 0.251316412230756 0.365974141662846
"H2AFY2" 0.118335985071875 0 0
"RPUSD2" 0 0.270401387953362 0
"MED18" 0.103238039591468 0.458984751399384 0.28861570996199
"NSD3" 0 0.268350789692224 0
"RPL12P11" 0.134040843062805 0 0.668636849076615
"TFR2" 0 0 0.20475343369236
"LIMD1" 0.128579835738294 0.588571008841299 0
"BTD" 0 0 0.472897359341659
"CYP4F12" 0.205035754170272 0 0.459688710255321
"FAM107A" 0.179018524419728 0 0
"NOV" 0.120350590321906 0.248537788663968 0
"ARID4A" 0.104385204337281 0 0
"ADAMTS13" 0.136362761315225 0.25148274943685 0
"SCAND2P" 0 0.243251277463834 0
"MYL10" 0.249713044107349 0 0
"WHRN" 0 1.51074646394479 0.530909825064619
"HIST1H3G" 0 0.313768617979632 0
"HIST1H2APS4" 0 0.313768617979632 0
"FBXL6" 0.146931438652945 0.520029804841421 0
"ERCC2" 0.117660207970344 0 0
"USP18" 0.101416083594067 3.41794155285916 0.94346752021848
"ZNF174" 0.138369246204454 0.227522402550738 0
"KCNMB1" 0 0.997907607394386 0
"CHUK" 0.101606451950241 0.259075300102007 0.18210910632569
"PTGER1" 0.156707740174632 0 0
"DNMT3A" 0.117391853878307 0.35976030169878 0
"RHBG" 0.143605678652777 0 0
"RAB40C" 0.126994996609805 0.236317100505255 0
"CENPC" 0.125389417126204 0.368084038076693 0
"CENPCP1" 0.125389417126204 0.368084038076693 0
"CLCN6" 0.106848299502981 1.05247559255771 0.200378776926442
"IFT46" 0.231338019156251 0 0.518441265734441
"DNM1L" 0 0.243902309868557 0
"ARMT1" 0.202854459235088 0.288838448825682 0
"KLF9" 0.105979056316484 0 0.904126224422275
"RHD" 0 0.647928937389671 1.07504777202476
"E2F6P3" 0.246414190780719 0.237765338029312 0.211736506077611
"E2F6P1" 0.246414190780719 0.237765338029312 0.211736506077611
"E2F6P2" 0.246414190780719 0.237765338029312 0.211736506077611
"E2F6" 0.246414190780719 0.237765338029312 0.211736506077611
"TFB2M" 0.119712702671878 1.15205813147857 0.272841437191035
"CLMN" 0.107097572515434 0.3749465667835 0.299310066706633
"GRIN1" 0.158707530435317 0 0
"USP19" 0.108999023762389 0.789248032821737 0.204240303630366
"TCEAL4" 0.126735723590229 0 0.204740320866422
"ATP11A" 0 1.02661248798607 0
"MADCAM1" 0.10599376788302 0 0
"AP5S1" 0.110238045174339 0.34233659467906 0
"CA5B" 0.209738396221473 0 0.644575593316733
"RB1" 0.108573209364934 0.296372417739304 0
"MCAM" 0.145855256878 0 0
"NECTIN2" 0.109433227929095 0.2366251938935 0
"NT5E" 0 1.09867441406484 0
"PDCL" 0.116871161858558 0 0
"INSIG2" 0.107608223002352 0.323332578557138 0
"SCD" 0.211203867684354 0 0
"TOX" 0.231982777384054 0.785212909805679 0.226890146734273
"ZNF45" 0.147841468768013 0.239290663548502 0
"COLQ" 0 0 0
"P2RX7" 0.104698425370398 0.366558713333612 0
"TNK1" 0.104979986129336 0 0
"GTF2H4" 0.11530397118176 0 0.200540272829997
"VARS2" 0.11530397118176 0 0.200540272829997
"LRRC6" 0.100819142842148 0 0.198597519371135
"MECR" 0 0 0
"TRPM2" 0.127832288437233 0 0
"SLC17A5" 0.23307388177573 0.778173220538135 0.241667791736283
"NCR1" 0.221093716381747 0 0
"MAST2" 0 0 0
"ZNHIT3" 0.181964962195574 0 0
"CD177" 0.14348110159945 1.61756853501398 0
"BRCC3" 0.119393215604811 0.248144086907821 0.226248487014978
"ATP5S" 0 0.710162971118353 0.505699629566904
"MYT1" 0.134903767132453 0 0
"UCK2" 0 0.610097810461842 0.187032984991109
"CHI3L2" 0.110482007806995 0 0.473745000027833
"PNMA3" 0.187922936817336 0 0
"ATG16L1" 0.103737274821196 0.235439180236794 0
"MTOR" 0.112417992422318 1.84558339773987 0.423472661783065
"SNAPC3" 0 0.79406552392081 0.291516295675107
"KIF1C" 0.108596529996681 0 0.23923497451706
"PPIAP21" 0 0 0
"CSF1" 0.108094723580385 0 0
"LTBP1" 0.215162686239051 0.450445985027146 0
"B3GNT4" 0.139325513986008 0 0.218458328128539
"CPNE6" 0.128251125389324 0 0
"GATB" 0.132677622307806 1.14730905635337 0.815642609516565
"TIMP3" 0.113675629380848 0 0
"AGBL5" 0 0 0
"MED9" 0.143989622781261 0 0
"PAOX" 0 0 0
"RPAP3" 0.220636985512199 1.0152349893244 0.396159395957058
"ABTB2" 0.214967304284461 0.228364310933173 0.309397309816847
"SYNJ2" 0.259185003461315 0.519108210430621 0.228905788754202
"CACNB1" 0.128352099771142 0.317830363873764 0
"ETV7" 0.134634515688407 3.9241213360416 0.823078723341403
"KNOP1" 0.208526632408216 0 0.185481310518722
"POMGNT1" 0.130218735402018 0 0
"ACYP2" 0.10172822099258 0 0.426599277793487
"ING2" 0 0.741754455126745 0
"SCN1B" 0 0.266701815368142 0.190276191952576
"EPHA4" 0.112554911429922 0.925712751398864 0.204991385361042
"SLC22A7" 0.183667006732047 0 0
"PHLDB1" 0.257821435927073 0 0
"CHST10" 0.112199530393325 0 0
"ACTN2" 0.100877468817144 0.297446242403661 0
"ZNF665" 0.126102053519557 0 0.201664215321652
"LLGL1" 0.155577655697668 0 0
"SLC31A1" 0.133982012822289 0.22884113236957 0
"SOAT1" 0 0.267836351627566 0
"CPA3" 0.102943323812335 0 0
"SALL2" 0.109977428200874 0.357169897866311 0
"FBXO31" 0.152102665707481 0 0
"NAGLU" 0.100230347248441 0 0
"ZBTB25" 0 0.539836540411912 0
"MLH3" 0.210172959269457 0.950221855603715 0.224619089006454
"NCAM1" 0.12022308376351 0.34971612802623 0.182671222478887
"SYNJ2BP" 0.27270556333999 0 0
"VIPR2" 0.158359985270558 0 0
"ANKRD40" 0.100064282949975 0.537371902088082 0
"MLLT10" 0.121176702137982 0.257036930568229 0.220845224563122
"ZSCAN26" 0.11523156062396 0.283035778191524 0
"AGAP2" 0.115209197937804 0.290493789378588 0
"LAIR2" 0.103363743217841 0.230582855027217 0
"KRR1" 0.257763707114599 0 0.22739739928214
"AEBP1" 0.153871057432546 0.308650576494528 0
"NSDHL" 0.101807354928536 0.242782087270704 0.214343182222356
"GPT" 0.142612025378155 0 0
"TKFC" 0 0 0.188611197629682
"GNB3" 0.133884463208642 0 0
"HOXC11" 0.159072641198164 0 0
"GALNT14" 0.108680496610774 0 0
"USP12" 0.108811711837542 1.90850170841857 0.860167364244448
"HSF4" 0.170510593509236 0 0
"RFC4" 0.153331510335784 0.4931660567746 0
"GTF2H5" 0 0.512782851534777 0.383418734541285
"TOX4P1" 0.134353676637205 0.402825206069644 0
"PTCH1" 0.109312342960334 0.680948058700854 0.202300998012319
"ULK2" 0.111923413613351 0 0
"C12orf43" 0.109851529077845 0 0
"MIR3687-1" 0.180860940618125 0 0
"MIR3687-2" 0.180860940618125 0 0
"B4GALT7" 0 0 0.504283893772869
"CACNA1A" 0.130548648600241 0 0.205382266476524
"OXSM" 0 0 0
"BCL7A" 0.141688488761143 0.71920000149825 0.307293523138881
"THOP1" 0 0.978745959469924 0.197519413745603
"KLK1" 0.132622472789014 0.238392437549416 0.192262236205761
"CDKN2C" 0.147772864511981 0.224069686025462 0
"EPHB2" 0.146114066585276 0 0.188882956616895
"SMG6" 0.238337759862835 0.570266986126189 0.193677862239026
"KRT17" 0.146489413071469 0 0
"ZC4H2" 0.103233263150486 0.47094878348639 0
"ICOSLG" 0.230446545472805 0.244655512782886 0
"TRAV8-3" 0 0.489377162491923 0
"FAM3C" 0 0.230740608781721 0
"PODNL1" 0.175886841519236 0.225781691894128 0.182034442014873
"ADM2" 0.152999021187757 0 0
"LRRC40" 0.105380845836931 0.263409807117161 0.198304905784292
"C11orf57" 0 0.323539036094021 0
"MAP3K19" 0.102436743117804 0.309688303572178 0.20665746421848
"MMP14" 0.161917375276953 0 0
"PAQR6" 0.102017991666596 0.241285898369415 0.230470508862473
"RIPK4" 0.161469295295184 0 0
"C1orf27" 0.143523900782464 0 0.24492245506397
"INTS6P1" 0.124533022597824 0 0
"ACTL6A" 0.133947757336377 0.260243877579683 0.441685118762373
"INPP5F" 0.162296054713353 0 0
"NPPA" 0.164162357611292 0 0
"MIA" 0.122619886612785 0.313255360407405 0
"MIA-RAB4B" 0.122619886612785 0.313255360407405 0
"LRRC14" 0.237930433189939 1.35650507023196 0.447075036891811
"RAP1GAP" 0.153028861213325 0.939690425530074 0.190669356752682
"LINC01278" 0 1.33471566826396 0.401786451231476
"CAV3" 0.156927534540823 0 0.216336651500031
"PLPP1" 0.237956727049626 0.952464983698483 0
"SLC35C1" 0.128003706415165 0.345420240400324 0.40009629559363
"MRPL35" 0.112309106570731 0 0.182025973031636
"CASK" 0.103483854401532 0.295518272606104 0.37618817180385
"FAM118A" 0.217176653409689 0 0
"ZNF8" 0.122915484125486 0.270005230244576 0.201181088346244
"CXCR6" 0.12656146803278 0 0.67015659522188
"DOPEY2" 0.10304802804474 0 0
"PFKFB4" 0.107112387777385 0.224729869700887 0
"MAP4K5" 0 0.992581267729395 0.467614389196231
"THEM6" 0.140356137432039 0.541229737572877 0
"NAALADL1" 0.122910726592174 0.239180741596029 0
"CDKAL1" 0.142693360520393 0 0
"TMEM97" 0.119644258718598 0 0.311114086577931
"PNPLA4" 0.109120771382576 0.508535547112538 0.236182530651539
"MLC1" 0.10134346649248 0 0.197312338869293
"ENSAP2" 0.137777544621173 1.75707954541585 0.215734402390492
"NCBP1" 0.107756694949815 0 0
"TM7SF2" 0.145081644726556 0.244861910923672 0.193940714731207
"FBXO3" 0.111380194941686 0 0
"CNTN2" 0.105973807422415 0 0
"CRY1" 0.137927377653985 0.642478100974589 0.187234970176822
"NCDN" 0.105629553551164 0.800427445846386 0.23034970123612
"EMID1" 0.126532239841992 0 0
"UHRF1BP1L" 0.111004808461445 0 0
"JMJD4" 0.105702563489293 0.274401376779527 0
"LYPD3" 0.14461214680629 0 0
"SFT2D2" 0.122579891186467 2.34762381784434 0
"KIF25" 0.148826708676795 0 0
"KHK" 0.108464104106313 0.23588510423578 0
"B3GNT3" 0.147146630268265 0 0
"TMEM50B" 0 0 0
"C7orf25" 0.257064537443046 0 0
"DRD2" 0.147948062597156 0 0
"PDGFB" 0.155675455071697 0 0
"CDK5R1" 0 0 0.19172391424538
"SERPINH1" 0 1.8747336425763 0.217908098300509
"CNR2" 0.23407562849939 0 0
"RBBP5" 0.140603464924166 0.554410276727538 0
"DNAJC10" 0.106963767585058 0.239736564197582 0
"HABP4" 0.118122776582397 0.281430668452626 0.404813573147718
"UFL1" 0.120029230373442 0.223233015078962 1.13524742247383
"NUP155" 0.104926718652902 0.581570560262241 0
"PMS1" 0.106624595454722 0 0
"AAMDC" 0.116675630456446 0 0
"ATRN" 0.103425990509487 0 0
"FEM1C" 0.227860868973349 0.275065521309895 0
"BCCIP" 0 0.839046622521768 0.616353843471461
"REEP2" 0.163535393426173 0 0
"CLDN6" 0.262476981002644 0 0
"HIPK3" 0.104361635711645 0 0
"FADS2" 0.131125951639605 0 0
"TULP4" 0.11419010401168 1.15167252028725 0.203171443795893
"ZNF26" 0.108671855916531 0.278653310251411 0
"TUBD1" 0.106016857221338 0.404510417743564 0
"PARP3" 0.12382040726376 0.387181815652123 0.614351052561992
"NFKBIL1" 0.164494277730268 0 0
"SPON1" 0 0.322094051284922 0.191918058946716
"KANK1" 0.107205115458169 0.239408609852635 0
"MID2" 0 0 0.183597403604082
"RNF125" 0 0.302748101551044 0
"CCDC28B" 0 0 0.428681812492538
"OLFM1" 0.218563749098445 0 0.234411627178924
"NUDT2" 0 0.347776719357872 0.760051245935865
"DUSP2" 0 0 0
"GPR132" 0.155671750984667 0.565233678600454 0.238685160418518
"HDC" 0.105492108490531 0.254779259687717 0
"TOM1L2" 0.227832852361482 0.482229688139729 0.424239002661223
"PPP1R13B" 0.103908590655631 1.91542250477134 0.19430605524192
"MARCH3" 0.130954011304198 0 0
"SETD1A" 0 0.568746586618837 0.440473628098568
"LXN" 0.108036511029574 0 0
"NUP58" 0.102901183790204 0.278775418759086 0.199585896351211
"C21orf91" 0.134901997041631 0.851647872569152 0
"DOHH" 0.136657132147375 0 0
"TNXA" 0.111058838293586 0 0
"CLDN11" 0.145487009774751 0 0.183432831134462
"RPS6KB1" 0.133651117491896 0 0
"CCDC25" 0.221493605440708 0.52964877880127 0.225663869890204
"RPP25" 0 0.471987507976476 0.19369833080048
"NFAT5" 0.133228887162107 0.232992694108177 1.10618469333751
"SCNN1A" 0.141360280075579 0 0
"IL23A" 0.156555978065991 0.262259854797202 0.232538653745043
"PPATP1" 0.234850903605806 0.333692168253512 0.200972529086041
"PPAT" 0.234850903605806 0.333692168253512 0.200972529086041
"TEAD4" 0.143397755247696 0 0
"RPH3A" 0.108740208689171 0 0
"SNCG" 0.166773844584952 0 0
"KANSL3" 0.153753589735409 0 0
"SYT2" 0.242180052113125 0 0
"ADAM9" 0.211088673478782 1.17168789741504 0.656262117975533
"MYBL2" 0.216218312720432 0 0.185524062999391
"PLG" 0 0.262952511853738 0
"PLGLA" 0 0.262952511853738 0
"RDX" 0.129148185283309 0.234690667064242 0
"CA12" 0.216193499720358 0.222515527808805 0.188180160186165
"ABLIM3" 0.202546123580764 0.27965077236153 0.384810753077398
"PXDC1" 0.105462044639346 0.265207427558507 0.44430017124788
"TCP11L1" 0.136738440055828 0.263175336006218 0
"TBX19" 0 0 0.19588115878676
"MRPL22" 0.113324846091488 0 0
"ABHD8" 0.11637103637471 0.525620390481784 0
"CHPF" 0.164176978685055 0 0
"ACOT1" 0 0.496013289187768 0
"ACOT2" 0 0.496013289187768 0
"CLDN9" 0.10500595495979 0 0
"NR3C2" 0 1.22920600192072 0
"NF1" 0.22847146566619 0 0
"STARD8" 0.155988207693994 0 0
"POLA1" 0.102554939140765 0.306246956736652 0.276410124531687
"SFXN1" 0.147426691690044 0 0.191395240790095
"PHYH" 0.136404874023111 0.224152211523557 0
"FXYD3" 0.120894344703431 0 0.191363833218472
"MEST" 0.104275557303491 0.286171856132314 0.205253976159127
"SUCLA2" 0.202094739805159 0.236999398011654 0.194134603768971
"RAD51C" 0.12621947996507 0.484771404777289 0
"HLTF" 0.11477080957108 0.494124486462107 0
"LSM3" 0.12895173322683 0.618457296004246 0.206153838674894
"VRK1" 0.130325067127986 0.480383349665487 0
"TSEN2" 0.123197865559438 1.06619585547405 0.18397487840551
"RHBDD3" 0 0.92244661055624 0.355913970807459
"AMN" 0.248445595833479 0 0
"YARS2" 0.101304415155269 0.632942633414837 0.252425074794247
"APOOL" 0.166996448525875 0.558024703023128 0.196172207617419
"STAM2" 0 0.299032383872064 0
"GPN3" 0 1.70088878357357 0.867349320594847
"IFNAR1" 0 0.502225882437207 0.204633667104833
"CLN6" 0.125987198680288 0 0
"IKZF5" 0.239773854365776 0 0
